PERIOD  Code,PERIOD  Detail,SHOPNAME,PRODUCT,BRAND,MODEL,SALES,PRICE,CHANNELNAME,SHOPSIZE1,REGION,CITY
2411M,24-Nov,HAJI SELL,PHABLETS,INFINIX,HOT 40I 256/8GB X6528B DUAL NFC LTE,3,1799000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,INFINIX,NOTE 40 PRO 256/8GB X6850 DUAL NFC LTE,4,3499000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,INFINIX,SMART 9 128/4GB X6532 DUAL LTE,5,1399000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,OPPO,A18 128/4GB CPH2591 DUAL LTE,2,1499000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,OPPO,A3 PRO 256/8GB CPH2639 DUAL NFC 5G,2,3999000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,OPPO,A38 128/4GB CPH2579 DUAL LTE,2,1799000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,OPPO,A3X 128/4GB CPH2641 DUAL LTE,1,1799000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,OPPO,A60 128/8GB CPH2631 DUAL LTE,3,2599000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,OPPO,A79 256/8GB CPH2557 DUAL NFC 5G,1,3799000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,REDMI,13C 128/6GB DUAL NFC LTE,3,1499000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,REDMI,NOTE 13 128/8GB DUAL NFC LTE,1,2199000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,SAMSUNG,GALAXY A05S 128/6GB SMA057F DUAL LTE,2,2199000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,SAMSUNG,GALAXY A06 128/4GB SMA065F DUAL LTE,2,1699000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,SAMSUNG,GALAXY A15 128/8GB SMA155F DUAL NFC LTE,3,2699000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,SAMSUNG,GALAXY M15 128/6GB SMM156B DUAL 5G,3,2499000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,VIVO,Y03 64/4GB DUAL LTE,3,1299000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,VIVO,Y18 128/4GB DUAL LTE,3,1799000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,HAJI SELL,PHABLETS,VIVO,Y28 128/6GB DUAL NFC LTE,4,2399000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,APPLE,IPHONE 11 128/4GB SIM/ESIM NFC LTE,12,7999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,APPLE,IPHONE 11 64/4GB SIM/ESIM NFC LTE,3,6999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,APPLE,IPHONE 13 128/4GB SIM/ESIM NFC 5G,12,10500000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,APPLE,IPHONE 14 128/6GB SIM/ESIM NFC 5G,5,11999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,APPLE,IPHONE 14 PRO MAX 128/6GB SIM/ESIM NFC 5G,4,17999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,APPLE,IPHONE 15 PRO 256/8GB SIM/ESIM NFC 5G,17,21999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,APPLE,IPHONE 15 PRO MAX 256/8GB SIM/ESIM NFC 5G,9,22999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,INFINIX,HOT 50 128/8GB X6720 DUAL 5G,8,    ,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,INFINIX,HOT 50 PRO PLUS 256/8GB X6880 DUAL NFC LTE,8,2599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,INFINIX,HOT 50I 128/6GB X6531 DUAL LTE,2,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,INFINIX,SMART 9 128/4GB X6532 DUAL LTE,9,1249000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,OPPO,A18 128/4GB CPH2591 DUAL LTE,12,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,OPPO,A3 PRO 256/8GB CPH2639 DUAL NFC 5G,9,3999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,OPPO,A38 128/4GB CPH2579 DUAL LTE,5,1699000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,OPPO,A3X 64/4GB CPH2641 DUAL LTE,4,1599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,OPPO,A60 128/8GB CPH2631 DUAL LTE,5,2599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,OPPO,A60 256/8GB CPH2631 DUAL LTE,12,2999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,OPPO,A79 256/8GB CPH2557 DUAL NFC 5G,17,3799000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,OPPO,RENO 12 256/12GB CPH2625 DUAL NFC 5G,20,6999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,OPPO,RENO11 F 256/8GB CPH2603 DUAL NFC 5G,3,4599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,OPPO,RENO12 F 256/12GB CPH2637 DUAL NFC 5G,8,5299000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,OPPO,RENO12 F 512/12GB CPH2637 DUAL NFC 5G,7,6199000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,POCO,C75 128/6GB DUAL NFC LTE,9,1450000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,POCO,X6 256/12GB DUAL NFC 5G,9,3500000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,POCO,X6 PRO 512/12GB DUAL NFC 5G,8,5450000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,REALME,NOTE 60 128/6GB DUAL LTE,12,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,REALME,NOTE 60 64/4GB DUAL LTE,8,1249000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,REDMI,13 128/8GB DUAL NFC LTE,4,1899000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,REDMI,14C 128/6GB DUAL NFC LTE,11,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,REDMI,14C 256/8GB DUAL NFC LTE,2,1799000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,REDMI,A3 128/4GB DUAL LTE,5,1500000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,REDMI,NOTE 13 128/8GB DUAL NFC LTE,12,2499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,REDMI,NOTE 13 256/8GB DUAL NFC 5G,9,3199000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,REDMI,NOTE 13 256/8GB DUAL NFC LTE,12,2799000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,REDMI,NOTE 13 PRO 256/8GB DUAL/ESIM NFC 5G,9,4399000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,REDMI,NOTE 13 PRO 512/12GB DUAL NFC 5G,8,4999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A05S 128/6GB SMA057F DUAL LTE,9,2199000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A06 128/4GB SMA065F DUAL LTE,8,1699000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A06 64/4GB SMA065F DUAL LTE,20,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A15 128/8GB SMA155F DUAL NFC LTE,12,2899000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A15 256/8GB SMA155F DUAL NFC LTE,4,2999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A15 256/8GB SMA156E DUAL NFC 5G,7,3399000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A25 128/8GB SMA256E DUAL NFC 5G,8,3999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A25 256/8GB SMA256E DUAL NFC 5G,2,4399000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A55 128/8GB SMA556E DUAL/ESIM NFC 5G,7,5999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A55 256/12GB SMA556E DUAL/ESIM NFC 5G,12,6699000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY M15 128/6GB SMM156B DUAL 5G,8,2499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY S24 FE 256/8GB SMS721B DUAL/ESIM NFC 5G,5,9999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY S24 PLUS 256/12GB SMS926B DUAL/ESIM NFC 5G,9,16999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY S24 PLUS 512/12GB SMS926B DUAL/ESIM NFC 5G,14,18999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY S24 ULTRA 256/12GB SMS928B DUAL/ESIM NFC 5G,8,21999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY Z FLIP6 256/12GB SMF741B DUAL/ESIM NFC 5G,4,15500000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,TECNO,POVA 5 PRO 256/8GB DUAL NFC 5G,9,2650000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,TECNO,POVA 6 256/12GB DUAL NFC LTE,5,2999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,TECNO,POVA 6 256/8GB DUAL NFC LTE,12,2399000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,TECNO,POVA 6 PRO 256/12GB LI9 DUAL NFC 5G,9,3199000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,TECNO,SPARK 30C 128/6GB KL5N DUAL NFC LTE,11,1399000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,TECNO,SPARK GO 1 128/4GB DUAL LTE,9,1199000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,TECNO,SPARK GO 1 64/4GB DUAL LTE,5,1049000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,VIVO,V40 256/12GB DUAL NFC 5G,8,6999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,VIVO,V40 LITE 128/8GB DUAL NFC LTE,12,3299000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,VIVO,V40 LITE 256/8GB DUAL NFC LTE,8,3599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,VIVO,V40 LITE 256/8GB DUAL/ESIM NFC 5G,15,4299000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,VIVO,Y03 128/4GB DUAL LTE,12,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,VIVO,Y18 64/4GB DUAL LTE,9,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,VIVO,Y19S 128/4GB DUAL LTE,12,1799000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,VIVO,Y19S 128/6GB DUAL LTE,9,1999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,VIVO,Y19S 64/4GB DUAL LTE,14,1799000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,VIVO,Y28 128/6GB DUAL NFC LTE,4,2299000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,VIVO,Y28 128/8GB DUAL LTE,15,2499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELL,PHABLETS,VIVO,Y28 256/8GB DUAL LTE,5,2799000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELLULAR,PHABLETS,APPLE,IPHONE 11 128/4GB SIM/ESIM NFC LTE,9,7999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELLULAR,PHABLETS,APPLE,IPHONE 11 64/4GB SIM/ESIM NFC LTE,22,6999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2411M,24-Nov,KURNIA SELLULAR,PHABLETS,APPLE,IPHONE 13 128/4GB SIM/ESIM NFC 5G,12,10500000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
